time,output,consumption
2024-07-18 05:55:00,0,10
2024-07-18 06:00:00,19,10
2024-07-18 06:05:00,100,10
2024-07-18 06:10:00,118,120
2024-07-18 06:15:00,182,168
2024-07-18 06:20:00,210,220
2024-07-18 06:25:00,284,252
2024-07-18 06:30:00,351,276
2024-07-18 06:35:00,866,786
2024-07-18 06:40:00,1236,1158
2024-07-18 06:45:00,1534,1546
2024-07-18 06:50:00,1715,1748
2024-07-18 06:55:00,1831,1854
2024-07-18 07:00:00,1966,1976
2024-07-18 07:05:00,2007,2086
2024-07-18 07:10:00,1550,1654
2024-07-18 07:15:00,1709,1718
2024-07-18 07:20:00,1393,1478
2024-07-18 07:25:00,1686,1632
2024-07-18 07:30:00,1741,1764
2024-07-18 07:35:00,1736,1668
2024-07-18 07:40:00,1895,708
2024-07-18 07:45:00,1861,410
2024-07-18 07:50:00,2120,280
2024-07-18 07:55:00,1914,228
2024-07-18 08:00:00,1561,194
2024-07-18 08:05:00,1896,178
2024-07-18 08:10:00,1889,172
2024-07-18 08:15:00,2273,240
2024-07-18 08:20:00,2870,240
2024-07-18 08:25:00,2940,232
2024-07-18 08:30:00,2127,230
2024-07-18 08:35:00,2798,250
2024-07-18 08:40:00,2638,260
2024-07-18 08:45:00,3330,206
2024-07-18 08:50:00,2620,150
2024-07-18 08:55:00,3339,562
2024-07-18 09:00:00,3112,368
2024-07-18 09:05:00,2555,266
2024-07-18 09:10:00,2452,210
2024-07-18 09:15:00,2881,150
2024-07-18 09:20:00,2990,272
2024-07-18 09:25:00,3354,186
2024-07-18 09:30:00,3577,148
2024-07-18 09:35:00,3290,148
2024-07-18 09:40:00,2905,148
2024-07-18 09:45:00,3707,204
2024-07-18 09:50:00,3446,204
2024-07-18 09:55:00,4116,206
2024-07-18 10:00:00,3778,250
2024-07-18 10:05:00,3022,200
2024-07-18 10:10:00,2580,220
2024-07-18 10:15:00,3118,224
2024-07-18 10:20:00,3325,176
2024-07-18 10:25:00,3840,134
2024-07-18 10:30:00,3696,124
2024-07-18 10:35:00,4261,136
2024-07-18 10:40:00,3985,150
2024-07-18 10:45:00,3744,150
2024-07-18 10:50:00,4234,218
2024-07-18 10:55:00,3936,222
2024-07-18 11:00:00,3319,224
2024-07-18 11:05:00,3730,224
2024-07-18 11:10:00,3376,214
2024-07-18 11:15:00,4400,214
2024-07-18 11:20:00,4258,224
2024-07-18 11:25:00,4001,234
2024-07-18 11:30:00,3396,238
2024-07-18 11:35:00,2622,158
2024-07-18 11:40:00,4016,146
2024-07-18 11:45:00,3890,128
2024-07-18 11:50:00,4598,124
2024-07-18 11:55:00,5222,130
2024-07-18 12:00:00,5090,130
2024-07-18 12:05:00,5288,152
2024-07-18 12:10:00,5243,214
2024-07-18 12:15:00,5323,210
2024-07-18 12:20:00,5379,202
2024-07-18 12:25:00,5518,200
2024-07-18 12:30:00,5622,200
2024-07-18 12:35:00,5610,948
2024-07-18 12:40:00,5607,248
2024-07-18 12:45:00,5600,1174
2024-07-18 12:50:00,5696,342
2024-07-18 12:55:00,5757,296
2024-07-18 13:00:00,5221,394
2024-07-18 13:05:00,4462,364
2024-07-18 13:10:00,5551,412
2024-07-18 13:15:00,5358,374
2024-07-18 13:20:00,6010,428
2024-07-18 13:25:00,5870,410
2024-07-18 13:30:00,5847,410
2024-07-18 13:35:00,5921,424
2024-07-18 13:40:00,5636,468
2024-07-18 13:45:00,5060,404
2024-07-18 13:50:00,5997,422
2024-07-18 13:55:00,6122,418
2024-07-18 14:00:00,5953,318
2024-07-18 14:05:00,5138,398
2024-07-18 14:10:00,5446,394
2024-07-18 14:15:00,5473,388
2024-07-18 14:20:00,6056,346
2024-07-18 14:25:00,5673,424
2024-07-18 14:30:00,5774,444
2024-07-18 14:35:00,5950,406
2024-07-18 14:40:00,4988,390
2024-07-18 14:45:00,5441,400
2024-07-18 14:50:00,5921,454
2024-07-18 14:55:00,5756,460
2024-07-18 15:00:00,5710,490
